"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"019092","Scandolara Ravara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1306,"e","dato stimato"
"019093","Scandolara Ripa d'Oglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",514,"e","dato stimato"
"057064","Scandriglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3255,"e","dato stimato"
"066093","Scanno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1697,"e","dato stimato"
"095051","Scano di Montiferro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1409,"e","dato stimato"
"053023","Scansano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4310,"e","dato stimato"
"077031","Scanzano Jonico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7491,"e","dato stimato"
"016194","Scanzorosciate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",9944,"e","dato stimato"
"094048","Scapoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",586,"e","dato stimato"
"053024","Scarlino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3746,"e","dato stimato"
"001261","Scarmagno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",793,"e","dato stimato"
"004217","Scarnafigi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2106,"e","dato stimato"
"021087","Scena/Schenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3030,"e","dato stimato"
"069087","Scerni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2960,"e","dato stimato"
"054046","Scheggia e Pascelupo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1232,"e","dato stimato"
"054047","Scheggino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",446,"e","dato stimato"
"069088","Schiavi di Abruzzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",640,"e","dato stimato"
"024099","Schiavon","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2611,"e","dato stimato"
"013211","Schignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",870,"e","dato stimato"
"016195","Schilpario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1131,"e","dato stimato"
"024100","Schio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",38580,"e","dato stimato"
"020060","Schivenoglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1096,"e","dato stimato"
"084041","Sciacca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",38967,"e","dato stimato"
"082068","Sciara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2524,"e","dato stimato"
"088011","Scicli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",26854,"e","dato stimato"
"080084","Scido","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",810,"e","dato stimato"
"078139","Scigliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1097,"e","dato stimato"
"080085","Scilla","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",4513,"e","dato stimato"
"082081","Scillato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",591,"e","dato stimato"
"001262","Sciolze","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1455,"e","dato stimato"
"063077","Scisciano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6174,"e","dato stimato"
"082069","Sclafani Bagni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",375,"e","dato stimato"
"066094","Scontrone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",533,"e","dato stimato"
"002134","Scopa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",371,"e","dato stimato"
"002135","Scopello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",375,"e","dato stimato"
"066095","Scoppito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3740,"e","dato stimato"
"087049","Scordia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",16042,"e","dato stimato"
"075073","Scorrano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6654,"e","dato stimato"
"027037","Scorzè","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",18981,"e","dato stimato"
"066096","Scurcola Marsicana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2670,"e","dato stimato"
"022171","Scurelle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1335,"e","dato stimato"
"005103","Scurzolengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",506,"e","dato stimato"
"008057","Seborga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",276,"e","dato stimato"
"066097","Secinaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",314,"e","dato stimato"
"075074","Seclì","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1820,"e","dato stimato"
"098052","Secugnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1958,"e","dato stimato"
"030109","Sedegliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3662,"e","dato stimato"
"025053","Sedico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",10116,"e","dato stimato"
"095052","Sedilo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1956,"e","dato stimato"
"090065","Sedini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1245,"e","dato stimato"
"015204","Sedriano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",12760,"e","dato stimato"
"016196","Sedrina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2316,"e","dato stimato"
"043050","Sefro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",433,"e","dato stimato"
"053025","Seggiano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",970,"e","dato stimato"
"058102","Segni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",8959,"e","dato stimato"
"022172","Segonzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1369,"e","dato stimato"
"015205","Segrate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",36911,"e","dato stimato"
"026079","Segusino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1787,"e","dato stimato"
"092068","Selargius","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",28447,"e","dato stimato"
"057065","Selci","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1109,"e","dato stimato"
"054048","Sellano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",972,"e","dato stimato"
"017176","Sellero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1388,"e","dato stimato"
"079126","Sellia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",476,"e","dato stimato"
"079127","Sellia Marina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7615,"e","dato stimato"
"021088","Selva dei Molini/Mühlwald","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1402,"e","dato stimato"
"025054","Selva di Cadore","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",501,"e","dato stimato"
"023080","Selva di Progno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",904,"e","dato stimato"
"021089","Selva di Val Gardena/Wolkenstein in Gröden","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2602,"e","dato stimato"
"028086","Selvazzano Dentro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",22832,"e","dato stimato"
"016197","Selvino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1997,"e","dato stimato"
"090066","Semestene","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",130,"e","dato stimato"
"018148","Semiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",196,"e","dato stimato"
"080086","Seminara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2455,"e","dato stimato"
"053028","Semproniano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",962,"e","dato stimato"
"015206","Senago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",21372,"e","dato stimato"
"021091","Senales/Schnals","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1237,"e","dato stimato"
"021118","Senale-San Felice/Unsere Liebe Frau im Walde-St. Felix","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",774,"e","dato stimato"
"095053","Seneghe","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1645,"e","dato stimato"
"064098","Senerchia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",733,"e","dato stimato"
"017177","Seniga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1402,"e","dato stimato"
"042045","Senigallia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",44019,"e","dato stimato"
"095054","Senis","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",406,"e","dato stimato"
"076085","Senise","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6529,"e","dato stimato"
"013212","Senna Comasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3138,"e","dato stimato"
"098053","Senna Lodigiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1762,"e","dato stimato"
"095055","Sennariolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",156,"e","dato stimato"
"090067","Sennori","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6857,"e","dato stimato"
"070075","Sepino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1798,"e","dato stimato"
"093042","Sequals","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2166,"e","dato stimato"
"046028","Seravezza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",12364,"e","dato stimato"
"108039","Seregno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",44917,"e","dato stimato"
"025055","Seren del Grappa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2326,"e","dato stimato"
"019094","Sergnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3526,"e","dato stimato"
"016198","Seriate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",25264,"e","dato stimato"
"016199","Serina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2037,"e","dato stimato"
"064099","Serino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6695,"e","dato stimato"
"017178","Serle","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3081,"e","dato stimato"
"020061","Sermide e Felonica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7109,"e","dato stimato"
"059027","Sermoneta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",10037,"e","dato stimato"
"026080","Sernaglia della Battaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6051,"e","dato stimato"
"014059","Sernio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",488,"e","dato stimato"
"005104","Serole","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",101,"e","dato stimato"
"078140","Serra d'Aiello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",528,"e","dato stimato"
"042046","Serra de' Conti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",3559,"e","dato stimato"
"010058","Serra Riccò","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",7533,"e","dato stimato"
"102037","Serra San Bruno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6289,"e","dato stimato"
"042047","Serra San Quirico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2540,"e","dato stimato"
"006159","Serralunga di Crea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",503,"e","dato stimato"
"054049","Sigillo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",2335,"e","dato stimato"
"048044","Signa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",18874,"e","dato stimato"
"021093","Silandro/Schlanders","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",6273,"e","dato stimato"
"091083","Silanus","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",1984,"e","dato stimato"
"026081","Silea","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2023","2023",10343,"e","dato stimato"
